"","Sample_3TR","Sample_9TR","Sample_21TR","Sample_24TR","Sample_31TR","Sample_32TR","Sample_38TR","Sample_41TR","Sample_43TR","Sample_49TR","Sample_50TR"
"chr1:805799|810170",49,19,12,69,91,9,0,65,51,26,29
"chr6:114230157|114239061",0,0,0,0,0,5,0,0,0,0,0
"chr6:121205075|121242339",0,0,0,0,0,5,0,0,0,5,0
"chr6:121279121|121310847",0,0,0,0,0,8,0,0,0,0,0
"chr6:122412373|122423686",7,0,0,0,0,5,0,0,0,0,0
"chr6:125076657|125082923",0,0,0,0,0,10,0,0,0,0,0
"chr6:127000283|127071086",11,0,0,0,0,9,0,0,0,17,0
"chr6:127164121|127197499",0,0,0,0,0,5,0,0,0,0,0
"chr6:127463554|127464145",0,0,0,0,0,4,0,0,0,0,0
"chr6:128397566|128409332",0,0,0,0,0,5,0,0,0,0,0
"chr6:129049918|129098415",5,0,0,0,0,4,0,0,0,6,2
"chr6:129383122|129403959",0,0,0,0,0,7,0,0,0,0,0
"chr6:129629353|129634105",0,0,0,0,0,6,0,0,0,0,0
"chr6:130022227|130049393",0,0,0,0,0,3,0,0,0,0,0
"chr6:131160059|131219808",0,0,0,0,0,4,0,0,0,0,0
"chr6:131851142|131877161",0,0,0,0,0,4,0,0,0,0,0
"chr6:131854926|131874337",0,0,0,0,0,5,0,0,0,0,0
"chr6:131884931|131886724",21,0,0,3,0,10,0,0,0,7,20
"chr6:132098931|132127663",0,0,0,0,0,4,0,0,0,0,0
"chr6:133501612|133506259",0,0,0,0,0,5,0,0,0,0,0
"chr6:133980082|133982880",0,0,0,0,0,3,0,0,0,0,0
"chr6:135038032|135042126",9,0,0,0,0,7,0,0,0,0,0
"chr6:135318519|135323324",0,0,0,12,0,5,0,0,0,2,0
"chr6:135318519|135346796",7,0,5,19,0,23,0,10,0,0,0
"chr6:136147351|136173888",0,0,3,0,0,3,0,0,0,4,0
"chr6:138447001|138496371",0,0,0,0,0,6,0,0,0,0,0
"chr6:138907495|138908816",0,0,0,0,0,7,0,0,0,5,0
"chr6:144482209|144488834",0,0,0,0,0,7,0,3,0,0,2
"chr6:144531052|144539443",0,0,0,0,0,4,0,0,0,0,0
"chr6:144537582|144557311",7,0,0,4,0,6,0,0,0,7,0
"chr6:144554688|144577288",0,0,0,0,0,2,0,0,0,0,0
"chr6:145885311|145885791",0,0,0,0,0,6,0,0,0,0,0
"chr6:148440184|148514456",0,0,0,0,0,5,0,0,0,0,0
"chr6:148459193|148474222",3,0,0,0,0,4,0,0,0,0,0
"chr6:149525143|149535738",8,0,0,0,0,7,0,0,0,0,0
"chr6:149632759|149638560",16,5,0,4,0,5,0,0,0,0,0
"chr6:149765691|149773169",0,0,6,0,0,4,0,0,0,0,7
"chr6:149771162|149802416",0,0,0,0,0,7,0,0,0,0,3
"chr6:150795521|150798655",0,0,0,0,0,2,0,0,0,0,0
"chr6:150876090|150972058",0,0,0,0,0,10,0,0,0,0,0
"chr6:150877634|150885734",0,0,0,4,0,6,0,6,0,2,14
"chr6:151404729|151405836",0,0,0,0,0,8,0,0,0,0,0
"chr6:151536318|151538301",0,0,0,0,0,8,0,19,0,0,0
"chr6:151842597|151880771",0,0,0,8,0,9,0,20,0,0,5
"chr6:151842597|151944508",11,0,0,0,0,3,0,0,0,2,0
"chr6:152281807|152321886",0,0,0,0,0,2,0,0,0,0,0
"chr6:152323478|152352353",0,0,0,0,0,3,0,0,0,0,0
"chr6:154199668|154223243",0,0,0,8,0,4,0,0,0,6,0
"chr6:154422506|154450258",0,0,0,0,0,9,0,0,0,4,0
"chr6:156799665|156799922",0,0,0,0,0,7,0,0,0,0,0
"chr6:156829227|156835950",0,0,11,0,0,15,0,0,0,0,0
"chr6:157036835|157133207",0,0,4,0,0,5,0,10,0,6,7
"chr6:157071182|157084905",2,0,0,0,0,3,0,0,0,0,0
"chr6:157084662|157133207",0,0,13,0,0,2,0,0,0,3,0
"chr6:157110472|157148951",0,0,0,0,0,4,0,0,0,0,0
"chr6:157110472|157167185",0,0,0,0,0,7,0,0,0,0,0
"chr6:157628349|157653627",20,0,4,0,0,3,0,0,0,0,0
"chr6:158119029|158130486",0,0,0,0,0,10,0,0,0,0,0
"chr6:158148865|158158364",0,0,0,0,0,5,0,0,0,0,0
"chr6:158429736|158452268",3,0,10,0,0,5,0,0,0,0,0
"chr6:165482315|165543568",0,0,0,0,0,6,0,0,0,0,0
"chr6:166430453|166459551",0,0,0,0,0,4,0,0,0,0,2
"chr6:166943019|166952548",0,0,0,0,0,6,0,0,0,0,0
"chr6:167889215|167902386",0,0,0,0,0,6,0,0,0,0,0
"chr6:167925005|167946901",0,0,0,0,0,3,0,0,0,0,0
"chr6:170317370|170323259",0,0,0,3,0,3,0,0,0,7,0
"chr7:607391|680726",0,0,0,0,0,2,0,0,0,0,0
"chr7:1480835|1481488",0,0,0,0,0,3,0,0,0,0,0
"chr7:2236033|2237230",0,0,0,0,0,5,0,0,0,0,0
"chr7:2263230|2278305",4,0,0,0,0,5,0,0,0,0,0
"chr7:2646853|2649988",0,0,0,0,0,4,0,0,0,0,0
"chr7:4067838|4079584",0,0,0,0,0,5,0,0,0,0,0
"chr7:4644686|4653199",0,0,0,0,0,3,0,0,0,0,0
"chr7:5324214|5329969",0,0,0,0,0,6,0,0,0,0,0
"chr7:5528531|5528705",0,0,0,0,0,3,0,0,0,0,0
"chr7:5641154|5681806",0,0,0,0,0,3,0,0,0,0,0
"chr7:5641154|5686216",0,0,0,0,0,5,0,0,0,0,0
"chr7:5721033|5730817",0,0,0,0,0,12,0,0,0,0,0
"chr7:5725324|5730817",9,0,0,0,0,4,0,0,0,5,0
"chr7:6002453|6004058",5,0,0,0,0,7,0,0,0,0,0
"chr7:6003972|6006031",0,0,0,0,0,4,0,0,0,0,0
"chr7:6040892|6042993",0,0,0,0,0,7,0,0,0,0,0
"chr7:6135841|6144196",0,0,0,0,0,9,0,0,0,0,0
"chr7:6432789|6436533",0,0,0,0,0,8,0,0,0,0,0
"chr7:6466071|6474284",0,0,0,0,0,6,0,0,0,0,0
"chr7:6800948|6814845",0,0,0,0,0,5,0,0,0,0,0
"chr7:14607434|14673027",27,0,0,0,0,3,0,29,0,3,0
"chr7:16216066|16301466",0,0,6,0,0,5,0,0,0,0,4
"chr7:16685905|16697061",0,0,5,0,0,5,0,0,0,5,0
"chr7:17980223|17981098",0,0,0,0,0,5,0,0,0,9,0
"chr7:18762157|18835997",9,0,0,0,0,5,0,0,0,0,0
"chr7:20367012|20381885",0,0,0,0,0,3,0,0,0,0,0
"chr7:22125604|22136983",0,0,0,0,0,7,0,9,0,0,0
"chr7:22964415|22991139",0,3,0,0,0,4,0,14,0,7,11
"chr7:23140769|23152209",0,0,0,0,0,3,0,23,0,0,4
"chr7:24623666|24641868",16,0,11,3,0,9,0,0,0,18,3
"chr7:26171247|26171541",0,0,0,0,0,2,0,0,0,0,0
"chr7:26206368|26208555",0,4,0,0,0,13,0,0,0,0,0
"chr7:26684736|26690362",0,0,0,0,0,2,0,0,0,0,0
"chr7:30455137|30463698",0,0,0,0,0,2,0,0,0,0,0
"chr7:30573000|30574881",0,0,0,0,0,7,0,0,0,0,0
"chr7:30603034|30612245",0,0,0,0,0,4,0,0,0,0,0
"chr7:32543141|32559464",0,5,0,0,0,3,0,0,0,0,4
"chr7:32988507|32988652",15,8,5,4,0,7,0,13,0,6,0
"chr7:33146242|33155702",0,0,0,0,0,2,0,0,0,0,0
"chr7:33146269|33177591",8,0,8,0,0,13,0,0,0,0,0
"chr7:33146269|33183405",0,0,0,8,0,5,0,0,0,0,0
"chr7:33336441|33352873",0,0,0,0,0,5,0,0,0,0,0
"chr7:33357855|33436804",0,0,3,9,0,5,0,0,0,0,0
"chr7:33604865|33642356",0,0,6,0,0,5,0,0,0,2,0
"chr7:34966894|34989941",0,0,10,0,0,3,0,0,0,0,0
"chr7:34989355|34989941",0,0,0,0,0,7,0,0,0,0,0
"chr7:35102466|35107887",0,0,0,0,0,2,0,0,0,0,0
"chr7:36281115|36287777",0,0,0,0,0,7,0,0,0,0,0
"chr7:38765580|38776776",0,0,0,0,0,2,0,0,0,0,0
"chr7:42040038|42223295",0,0,0,0,0,5,0,0,0,2,0
"chr7:42145438|42148468",0,0,2,0,0,9,0,0,0,0,0
"chr7:42917133|42917835",12,0,0,0,0,2,0,0,0,0,0
"chr7:43044547|43095164",0,0,0,0,0,8,0,7,0,0,0
"chr7:43787904|43792812",0,0,0,0,0,4,0,0,0,0,0
"chr7:44674411|44681848",0,0,0,2,0,2,0,0,0,8,0
"chr7:45797478|45805289",6,0,0,0,0,8,0,0,0,0,14
"chr7:55151294|55157753",0,0,0,0,0,3,0,0,0,0,0
"chr7:55982210|55984878",12,4,0,0,0,7,0,0,0,8,7
"chr7:55982210|55997449",0,0,8,0,0,10,0,16,0,0,9
"chr7:65064999|65069757",0,0,0,0,0,5,0,0,0,0,0
"chr7:65979399|65980409",8,0,0,0,0,11,0,2,0,0,4
"chr7:66382237|66395956",0,0,0,0,0,3,0,0,0,0,0
"chr7:66382237|66402545",0,0,0,0,0,6,0,0,0,0,0
"chr7:66407290|66411702",0,0,0,0,0,3,0,12,0,0,0
"chr7:66429679|66485153",3,0,0,2,0,3,0,0,0,0,0
"chr7:66479009|66490107",6,0,0,0,0,7,0,0,0,0,0
"chr7:66560579|66573550",4,0,8,0,0,11,0,0,0,0,0
"chr7:66848489|66863693",0,0,0,0,0,7,0,0,0,0,0
"chr7:66944976|66948694",4,6,0,0,0,7,0,0,0,2,0
"chr7:67302652|67306083",0,0,0,0,0,2,0,0,0,0,0
"chr7:71413386|71421105",0,0,0,0,0,3,0,0,0,0,0
"chr7:71571285|71617256",0,0,0,0,0,5,0,0,0,0,0
"chr7:72616672|72694822",0,0,0,0,0,7,0,0,0,0,0
"chr7:72713621|72744601",11,10,0,2,0,5,0,0,0,6,6
"chr7:73447264|73463099",0,0,0,0,0,4,0,0,0,0,0
"chr7:73462922|73466401",0,0,0,11,0,15,0,0,0,0,0
"chr7:74063153|74063695",0,0,0,0,0,2,0,0,0,0,0
"chr7:74338448|74339004",0,0,0,0,0,11,0,0,0,6,0
"chr7:74589851|74595051",0,0,0,0,0,2,0,0,0,0,0
"chr7:75057529|75061291",0,0,0,0,0,2,0,0,0,0,0
"chr7:75553453|75554526",0,0,0,0,0,9,0,0,0,0,0
"chr7:75996445|76005404",0,0,0,0,0,5,0,0,0,0,0
"chr7:76003758|76013887",0,0,0,0,0,8,0,23,0,0,0
"chr7:76302689|76303865",0,0,0,0,0,6,0,0,0,0,0
"chr7:76653831|76689948",0,0,0,0,0,9,0,0,0,0,0
"chr7:77320725|77330367",0,0,0,0,0,2,0,0,0,0,0
"chr7:77631105|77639324",0,0,0,0,0,9,0,0,0,0,0
"chr7:79652499|79671000",0,0,0,0,0,3,0,0,0,0,0
"chr7:80761616|80828745",0,0,0,0,0,5,0,0,0,0,0
"chr7:82060428|82084900",0,0,0,0,0,5,0,0,0,4,25
"chr7:87964634|87978412",0,0,0,4,0,4,0,0,0,4,0
"chr7:88208507|88210925",0,0,0,0,0,4,0,0,0,0,0
"chr7:90354458|90374354",0,0,9,0,0,2,0,0,0,0,0
"chr7:90863175|90917724",5,0,0,0,0,4,0,0,0,0,0
"chr7:90955697|90984241",0,0,0,0,0,3,0,0,0,0,0
"chr7:92457552|92491331",0,10,0,0,0,4,0,0,0,0,0
"chr7:93291703|93334197",0,0,0,0,0,7,0,0,0,4,0
"chr7:94517560|94535523",0,0,0,0,0,2,0,0,0,0,0
"chr7:95592511|95592944",0,0,0,0,0,5,0,0,0,0,0
"chr7:96184277|96193183",0,0,0,0,0,5,0,0,0,0,7
"chr7:98137315|98171674",0,0,0,0,0,6,0,0,0,2,0
"chr7:98967041|98971945",0,0,0,0,0,10,0,0,0,5,0
"chr7:98976149|98985044",0,0,0,0,0,2,0,0,0,0,0
"chr7:99385702|99388261",0,0,6,0,0,5,0,0,0,0,0
"chr7:100102675|100102960",0,0,0,0,0,2,0,0,0,0,0
"chr7:100103409|100104154",0,0,0,0,0,3,0,0,0,4,0
"chr7:100111728|100112917",0,0,0,0,0,4,0,0,0,0,0
"chr7:101916115|101918760",0,0,0,0,0,5,0,0,0,0,0
"chr7:102457189|102457981",0,0,0,0,0,5,0,0,0,0,0
"chr7:102872280|102884312",0,0,0,0,0,10,0,0,0,0,0
"chr7:102913086|103029418",0,0,0,0,0,5,0,0,0,0,0
"chr7:103308952|103310475",0,0,0,0,0,3,0,0,0,0,4
"chr7:103319756|103322632",0,0,0,0,0,7,0,0,0,4,0
"chr7:105160507|105268869",5,0,0,0,0,7,0,0,0,0,7
"chr7:105285791|105297533",0,0,0,0,0,3,0,0,0,0,0
"chr7:105470688|105495253",0,0,0,0,0,8,0,12,0,0,0
"chr7:105738863|105739800",0,0,0,0,0,4,0,0,0,0,0
"chr7:107230615|107258383",0,0,0,0,0,9,0,0,0,4,0
"chr7:108553497|108554859",0,0,0,0,0,6,0,0,0,0,0
"chr7:111977132|111998503",0,0,0,0,0,8,0,0,0,0,0
"chr7:111977132|112004131",0,0,3,0,0,3,0,14,0,12,4
"chr7:116888127|116906342",0,0,0,0,0,7,0,0,0,0,4
"chr7:117189321|117209937",0,0,0,0,0,4,0,0,0,0,0
"chr7:118185647|118188405",0,0,0,0,0,2,0,0,0,0,0
"chr7:121015665|121064313",6,0,0,0,0,7,0,0,0,9,0
"chr7:121124331|121142141",0,0,0,0,0,8,0,0,0,0,0
"chr7:122091703|122133741",0,0,3,0,0,9,0,0,0,0,0
"chr7:122438341|122451475",7,0,0,0,0,6,0,0,0,4,0
"chr7:122451374|122491420",8,10,0,0,0,3,0,0,0,0,0
"chr7:122554550|122737068",0,0,0,0,0,3,0,0,0,0,0
"chr7:122581179|122621717",21,0,9,0,0,6,0,0,0,0,0
"chr7:122615181|122663569",5,0,0,0,0,3,0,0,0,0,9
"chr7:122853901|122854363",0,0,0,0,0,6,0,0,0,5,0
"chr7:123502597|123512344",0,0,0,0,0,6,0,0,0,2,7
"chr7:127807484|127904819",0,0,0,2,0,4,0,0,0,0,0
"chr7:128574720|128592017",0,0,11,0,0,6,0,0,0,0,0
"chr7:128608118|128638897",0,0,0,0,0,5,0,0,0,0,0
"chr7:128626295|128626530",0,0,0,0,0,10,0,0,0,0,0
"chr7:128626295|128631869",0,0,0,0,0,8,0,0,0,0,0
"chr7:128626295|128648982",0,0,0,0,0,3,0,0,0,0,0
"chr7:128661134|128661544",0,0,0,0,0,4,0,0,0,0,0
"chr7:128677564|128683309",0,7,0,0,0,8,0,0,0,0,0
"chr7:128841519|128842663",0,0,0,0,0,2,0,0,0,0,0
"chr7:129014979|129041717",0,0,0,0,0,3,0,0,0,0,0
"chr7:129205610|129206587",0,0,0,0,0,3,0,0,0,0,0
"chr7:129630078|129651240",0,0,0,0,0,5,0,0,0,0,0
"chr7:129657346|129671543",0,0,0,0,0,7,0,0,0,0,0
"chr7:130116445|130122202",14,0,0,6,0,5,0,0,0,20,4
"chr7:130116445|130125931",0,0,0,0,0,4,0,0,0,0,0
"chr7:131463217|131478677",0,0,11,0,0,8,0,0,0,0,0
"chr7:133035061|133035471",0,0,0,0,0,4,0,0,0,0,0
"chr7:133317284|133356573",0,3,0,0,0,10,0,0,0,0,0
"chr7:134779696|134867804",0,0,0,0,0,5,0,0,0,0,0
"chr7:134867701|134933111",0,0,0,0,0,3,0,0,0,0,0
"chr7:134934463|134934936",0,0,0,0,0,8,0,0,0,0,0
"chr7:134958069|134960111",0,0,0,0,0,2,0,0,0,0,0
"chr7:135044025|135081790",0,0,0,0,0,3,0,0,0,0,0
"chr7:137315415|137317278",0,0,0,0,0,6,0,0,0,0,0
"chr7:139137847|139148377",0,0,0,0,0,3,0,0,0,0,8
"chr7:140119113|140133656",0,0,0,0,0,2,0,12,0,0,0
"chr7:140127442|140139190",0,8,0,0,0,7,0,0,0,5,0
"chr7:140281978|140282938",0,0,7,0,0,4,0,0,0,0,0
"chr7:140355668|140360336",0,0,0,5,0,3,0,0,0,0,0
"chr7:140749287|140778075",0,0,0,0,0,6,0,0,0,0,0
"chr7:143875989|143876622",4,0,0,0,0,4,0,0,0,0,0
"chr7:150284753|150295347",0,0,0,0,0,5,0,0,0,0,0
"chr7:152150900|152157922",0,0,0,0,0,5,0,0,0,0,0
"chr7:152187715|152199459",0,0,0,0,0,2,0,0,0,0,0
"chr7:152235817|152238826",0,0,0,0,0,2,0,0,0,0,0
"chr7:153063597|153071004",0,0,0,0,0,6,0,0,0,0,0
"chr7:153887466|153887734",12,0,0,0,0,2,0,0,0,8,5
"chr7:153950711|153956003",0,0,0,0,0,5,0,0,0,0,0
"chr7:154540532|154727887",0,0,0,0,0,7,0,0,0,0,0
"chr7:154794079|154807112",0,0,12,0,0,6,0,0,0,0,0
"chr7:155665175|155678684",3,0,0,2,0,5,0,0,0,0,0
"chr7:158641431|158646563",0,0,0,0,0,3,0,0,0,0,0
"chr7:158735503|158748280",0,0,0,0,0,4,0,0,0,5,0
"chr8:690970|692612",0,0,0,0,0,3,0,0,0,0,0
"chr8:1876571|1909470",0,0,0,0,0,2,0,0,0,5,0
"chr8:6455143|6503387",0,0,0,0,0,6,0,0,0,0,0
"chr8:9120845|9126099",0,0,0,0,0,6,0,0,0,0,0
"chr8:9140362|9140910",0,0,0,0,0,2,0,0,0,0,0
"chr8:9706811|9710220",11,0,8,0,0,6,0,0,0,12,5
"chr8:10826152|10834775",0,0,0,0,0,8,0,0,0,0,8
"chr8:11295194|11300148",0,0,8,6,0,10,0,0,0,3,0
"chr8:13393553|13401619",0,0,0,0,0,3,0,0,0,3,0
"chr8:17077783|17105584",0,0,0,0,0,3,0,0,0,0,0
"chr8:17126189|17186425",0,0,0,0,0,3,0,0,0,0,0
"chr8:17280375|17286427",0,0,0,4,0,3,0,0,0,0,0
"chr8:17963101|17967170",2,7,0,0,0,6,0,0,0,9,9
"chr8:18600364|18655685",0,0,6,8,0,6,0,0,0,0,0
"chr8:23042041|23043243",0,3,0,0,0,5,0,25,0,0,0
"chr8:26408000|26410494",0,0,4,0,0,6,0,0,0,0,0
"chr8:27294080|27298559",16,0,14,2,0,18,0,0,0,8,9
"chr8:27525362|27544244",0,0,0,0,0,10,0,0,0,0,0
"chr8:27748077|27752587",0,0,0,0,0,6,0,0,0,0,0
"chr8:29092745|29110070",0,0,0,0,0,3,0,0,0,0,0
"chr8:29132308|29155856",0,0,0,0,0,3,0,0,0,0,0
"chr8:30680904|30684199",0,0,0,3,0,19,0,0,0,2,0
"chr8:30684088|30689319",0,0,0,0,0,3,0,0,0,0,0
"chr8:30858668|30887311",4,0,0,0,0,3,0,0,0,8,0
"chr8:33372644|33389798",11,0,0,0,0,10,0,0,0,0,6
"chr8:37744355|37749852",0,0,0,0,0,23,0,0,0,0,0
"chr8:38107021|38107610",0,0,0,0,0,6,0,0,0,0,0
"chr8:38163510|38169917",0,0,0,0,0,5,0,0,0,0,0
"chr8:38242250|38247835",0,0,0,0,0,5,0,0,0,0,3
"chr8:38329378|38338607",0,0,0,0,0,3,0,0,0,0,0
"chr8:38950850|38957386",0,12,5,4,0,6,0,29,0,0,0
"chr8:38952166|38953367",0,0,0,0,0,4,0,0,0,0,0
"chr8:39054481|39083073",0,0,0,0,0,4,0,0,0,0,0
"chr8:41692648|41693201",0,0,0,0,0,8,0,0,0,0,0
"chr8:42048378|42049707",0,13,11,0,0,4,0,20,0,3,0
"chr8:42436989|42437577",0,0,4,0,0,5,0,0,0,0,0
"chr8:42906173|42968214",0,0,0,0,0,14,0,0,0,8,0
"chr8:42973289|42988641",0,0,0,4,0,4,0,0,0,0,0
"chr8:43059092|43080441",0,0,0,0,0,2,0,0,0,0,0
"chr8:47293867|47396626",0,0,0,0,0,3,0,0,0,0,0
"chr8:47388341|47440542",0,0,0,0,0,3,0,0,0,0,0
"chr8:47839148|47930787",0,0,0,0,0,6,0,0,0,0,0
"chr8:47902569|47930012",0,7,0,0,0,9,0,0,0,6,0
"chr8:47918277|47930012",0,0,0,0,0,2,0,0,0,0,0
"chr8:47927194|47930012",9,0,0,0,0,12,0,0,0,2,18
"chr8:47929092|47934090",0,0,0,0,0,5,0,0,0,0,0
"chr8:51859279|51861246",3,0,0,0,0,5,0,0,0,0,0
"chr8:55902781|55903615",0,0,0,0,0,3,0,0,0,0,0
"chr8:61503113|61576858",0,0,0,0,0,8,0,0,0,0,0
"chr8:61618978|61638363",0,0,0,0,0,8,0,0,0,0,0
"chr8:61637947|61646878",0,0,0,0,0,2,0,0,0,0,0
"chr8:61651050|61684188",0,0,0,10,0,5,0,0,0,2,0
"chr8:63307598|63313657",0,0,0,0,0,2,0,0,0,0,0
"chr8:65739502|65782843",0,0,0,0,0,9,0,0,0,0,0
"chr8:66813853|66850920",0,0,0,0,0,4,0,0,0,0,0
"chr8:66926273|66926686",0,0,0,0,0,11,0,0,0,0,0
"chr8:67095293|67112065",0,0,0,0,0,6,0,0,0,7,0
"chr8:67111972|67118821",7,0,0,5,0,11,0,0,0,2,0
"chr8:67164391|67179926",0,0,0,0,0,9,0,0,0,0,0
"chr8:68038159|68055974",0,0,0,0,0,3,0,0,0,0,0
"chr8:68134059|68146352",7,0,0,0,0,5,0,0,0,0,0
"chr8:69600626|69603294",0,0,0,0,0,4,0,0,0,0,0
"chr8:70166566|70296800",0,0,0,0,0,5,0,0,0,0,0
"chr8:73552012|73688813",0,0,0,0,0,4,0,0,0,0,0
"chr8:81025220|81030089",4,0,17,0,0,3,0,0,0,6,10
"chr8:86380726|86398638",0,0,0,0,0,6,0,0,0,2,0
"chr8:86477294|86484961",0,0,0,0,0,2,0,0,0,0,0
"chr8:86528536|86548434",0,0,0,0,0,2,0,0,0,0,0
"chr8:89587891|89596512",0,0,2,7,0,6,0,0,0,8,0
"chr8:89937026|89958854",0,0,0,0,0,2,0,0,0,0,0
"chr8:90020909|90042800",0,0,0,0,0,8,0,0,0,0,0
"chr8:90321191|90360003",10,0,0,0,0,2,0,0,0,0,0
"chr8:91334295|91369833",0,0,0,0,0,4,0,0,0,0,0
"chr8:92860227|92917010",0,0,0,0,0,5,0,0,0,0,0
"chr8:92916929|92930707",0,0,4,0,0,6,0,0,0,5,0
"chr8:94841491|94859632",0,0,0,0,0,4,0,0,0,0,3
"chr8:95035454|95048558",0,0,0,0,0,2,0,0,0,0,0
"chr8:97056406|97066210",0,0,0,0,0,2,0,0,0,0,0
"chr8:97686668|97706750",4,0,0,0,0,3,0,12,0,0,0
"chr8:97699754|97719189",0,0,0,3,0,5,0,0,0,0,6
"chr8:97719049|97723035",0,0,0,0,0,6,0,0,0,0,0
"chr8:97815328|97825153",0,8,0,0,0,5,0,0,0,3,0
"chr8:97941777|97994602",0,0,0,0,0,2,0,0,0,0,0
"chr8:99134632|99136752",0,0,0,0,0,3,0,0,0,0,0
"chr8:99431537|99556653",0,0,0,0,0,5,0,0,0,0,0
"chr8:99511104|99511512",0,0,0,0,0,3,0,11,0,0,0
"chr8:99641811|99661491",7,0,0,0,0,3,0,20,0,5,2
"chr8:99996462|100072230",0,0,0,0,0,6,0,0,0,0,0
"chr8:100268785|100288267",0,0,0,9,0,12,0,0,0,0,0
"chr8:100706651|100706997",0,0,8,0,0,4,0,0,0,4,0
"chr8:102327742|102345545",0,0,0,0,0,4,0,0,0,0,0
"chr8:102327742|102346395",0,0,0,0,0,6,0,0,0,0,0
"chr8:102833056|102843747",0,11,0,0,0,7,0,11,0,0,0
"chr8:102839650|102843747",0,0,0,0,0,13,0,0,0,4,0
"chr8:103040798|103042407",0,0,0,0,0,6,0,0,0,5,0
"chr8:103048870|103055936",0,0,0,0,0,10,0,0,0,0,0
"chr8:103285838|103407784",0,0,0,0,0,4,0,9,0,0,0
"chr8:107284682|107303367",4,0,0,8,0,7,0,0,0,0,0
"chr8:107321899|107347097",0,0,0,0,0,7,0,0,0,0,0
"chr8:117804722|117830349",0,0,0,0,0,2,0,0,0,0,0
"chr8:119795562|119797846",0,0,0,0,0,4,0,0,0,0,0
"chr8:124503840|124522200",0,0,0,0,0,11,0,0,0,0,0
"chr8:125008971|125009343",0,6,0,0,0,2,0,0,0,7,0
"chr8:127855155|127890998",0,0,0,2,0,7,0,0,0,10,12
"chr8:129862229|129879471",0,0,0,0,0,6,0,0,0,0,0
"chr8:130089767|130092143",0,0,0,0,0,3,0,0,0,0,0
"chr8:130134296|130169067",4,0,0,8,0,5,0,0,0,3,10
"chr8:130159864|130169067",0,0,0,0,0,6,0,0,0,3,0
"chr8:130179264|130180880",0,0,0,0,0,6,0,0,0,0,8
"chr8:130288251|130290138",0,0,0,0,0,3,0,0,0,0,0
"chr8:130290001|130406193",0,0,0,0,0,4,0,0,0,0,0
"chr8:130358017|130402893",10,0,18,7,0,3,0,0,0,0,0
"chr8:131949969|131955905",0,0,8,7,0,12,0,0,0,5,9
"chr8:132583694|132615097",15,0,0,0,0,5,0,0,0,15,0
"chr8:132610166|132661627",22,0,0,0,0,7,0,0,0,0,0
"chr8:132656830|132661627",0,0,0,0,0,2,0,0,0,0,4
"chr8:132746942|132757294",0,0,0,4,0,8,0,0,0,0,0
"chr8:140311248|140360193",0,0,6,0,0,4,0,0,0,0,0
"chr8:140800459|140819020",0,0,0,0,0,2,0,0,0,5,0
"chr8:140818277|140921132",0,0,0,0,0,7,0,0,0,0,0
"chr8:141155849|141163429",0,0,0,0,0,3,0,19,0,0,0
"chr8:141185139|141190417",22,12,3,5,0,6,0,0,0,10,20
"chr8:143688662|143690123",7,0,0,6,0,2,0,22,0,0,0
"chr8:144519701|144521524",0,0,0,0,0,2,0,0,0,0,0
"chr9:152034|164037",0,0,0,0,0,6,0,0,0,0,0
"chr9:676890|744589",0,0,0,0,0,13,0,0,0,0,0
"chr9:2521903|2539552",0,0,0,0,0,3,0,0,0,0,0
"chr9:3541570|3606738",0,0,0,0,0,7,0,0,0,4,0
"chr9:4600653|4635399",0,0,0,0,0,6,0,0,0,0,0
"chr9:4823548|4860901",15,0,0,2,0,5,0,0,0,0,0
"chr9:5021963|5044520",0,0,0,0,0,8,0,0,0,0,0
"chr9:5021963|5050831",0,0,0,0,0,7,0,0,0,0,0
"chr9:5859468|5872216",6,0,0,0,0,12,0,10,0,5,0
"chr9:6420912|6465846",0,0,0,0,0,8,0,0,0,0,0
"chr9:6475391|6484686",0,0,0,0,0,2,0,0,0,0,0
"chr9:6475391|6498158",0,0,0,0,0,6,0,0,0,0,0
"chr9:6867348|6893232",0,0,0,0,0,5,0,0,0,0,0
"chr9:13805532|13942779",0,0,0,0,0,7,0,0,0,0,0
"chr9:15210088|15226012",0,0,0,0,0,3,0,0,0,0,0
"chr9:15457960|15460313",0,0,0,0,0,10,0,0,0,0,0
"chr9:16431403|16437524",0,0,0,0,0,4,0,0,0,0,0
"chr9:16733729|16738485",4,0,0,0,0,6,0,0,0,0,0
"chr9:17366617|17416189",0,0,0,0,0,3,0,0,0,0,0
"chr9:17551150|17747134",0,0,0,0,0,2,0,0,0,0,0
"chr9:18675857|18684800",5,0,0,0,0,2,0,0,0,0,0
"chr9:19078176|19096769",0,0,0,0,0,4,0,0,0,0,0
"chr9:19305352|19316839",0,0,0,0,0,4,0,13,0,0,0
"chr9:19350702|19352665",0,0,0,0,0,3,0,0,0,0,0
"chr9:19350702|19352693",2,0,0,0,0,2,0,0,0,0,0
"chr9:20715322|20885230",0,0,0,0,0,4,0,0,0,0,11
"chr9:22023944|22064018",0,0,0,0,0,6,0,0,0,0,0
"chr9:27168495|27183610",0,0,0,0,0,2,0,0,0,0,0
"chr9:33060465|33071892",0,0,0,0,0,5,0,0,0,0,0
"chr9:33347663|33354892",5,0,0,0,0,2,0,0,0,0,0
